,model_name,actions,x_pos,y_pos,q0,q1,q2
241,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,163,1,47.923645,6.5629864,27.525972
242,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,163,2,16.175985,24.41776,12.641061
243,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,163,2,20.022972,33.547176,19.391987
244,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,164,2,35.71033,20.5226,14.770095
245,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,164,1,0.4418541,-1.0737057,21.315104
246,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,164,0,19.44302,-3.1299663,22.550003
247,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,165,0,29.944572,-3.632316,6.1486287
248,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,165,1,12.278826,22.573313,16.561523
249,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,166,1,44.49475,20.177729,7.2911334
250,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,167,1,40.329346,17.233425,0.14622729
251,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,168,1,27.509777,-17.053282,2.0709624
252,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,169,1,39.281605,27.80681,16.136896
253,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,170,1,45.175934,-6.5127835,7.715655
254,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,171,1,38.77185,12.323128,18.91652
255,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,172,1,47.66655,18.616297,19.676767
256,exp0-nov2023_comp_plain-seed_2-mode_no-vision,1,172,2,26.552649,27.724604,24.93405
257,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,173,2,58.76323,10.643803,17.789951
258,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,174,2,46.02526,-3.8598425,10.239428
259,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,175,2,22.472057,16.88505,11.303868
260,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,175,1,12.364322,-3.2898386,30.094606
261,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,175,0,18.249012,17.468203,33.542248
262,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,176,0,38.664402,22.733805,18.556295
263,exp0-nov2023_comp_plain-seed_2-mode_no-vision,2,176,0,14.310483,13.678192,19.548758
264,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,177,0,35.775414,25.451153,20.02625
265,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,178,0,16.608725,8.227156,13.869786
266,exp0-nov2023_comp_plain-seed_2-mode_no-vision,0,179,0,36.031517,27.046093,13.963724
