,model_name,actions,x_pos,y_pos,q0,q1,q2
266,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,226,2,38.422348,26.468767,27.43457
267,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,227,2,42.616085,13.436534,29.802513
268,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,228,2,35.486626,13.753087,-23.978184
269,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,229,2,26.802176,8.9232855,17.366299
270,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,230,2,30.248606,4.8294344,25.748486
271,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,230,1,-11.556836,-1.9288794,27.154408
272,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,231,1,42.341965,10.961486,28.274246
273,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,232,1,38.70192,6.4563985,-0.08975278
274,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,233,1,41.240738,15.014801,22.052212
275,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,234,1,41.901367,15.535783,32.392654
276,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,235,1,39.576134,19.31091,33.402084
277,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,235,0,28.588095,-12.159641,36.65843
278,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,236,0,40.709885,17.872606,16.263407
279,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,237,0,41.995377,18.709972,15.227664
280,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,238,0,39.432667,24.46391,15.09227
281,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,239,0,42.430973,18.531038,11.4566765
282,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,240,0,40.64573,-20.545315,16.316902
283,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,241,0,40.4857,26.501278,15.3469
284,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,242,0,36.94084,16.369757,13.513302
285,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,243,0,36.405827,19.724136,18.084866
286,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,244,0,34.80494,-8.630033,15.688283
287,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,245,0,38.196995,30.497282,13.60112
288,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,246,0,38.1689,29.709217,13.272086
289,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,247,0,38.848557,30.326109,12.846559
290,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,248,0,43.295315,19.37222,13.099788
291,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,249,0,39.0279,19.721004,11.683725
292,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,250,0,42.454544,19.193375,13.991604
293,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,251,0,38.551743,17.098919,22.450237
294,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,252,0,34.03282,-30.592503,14.498174
295,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,253,0,27.842794,19.76574,9.11038
296,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,254,0,18.772554,17.248516,4.1228127
297,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,254,1,5.5609922,21.608665,-3.0428345
298,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,254,2,-6.43997,29.715141,9.571408
299,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,255,2,46.181053,15.9356575,14.569902
300,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,256,2,31.544415,15.556054,2.2227788
301,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,257,2,23.532333,8.704547,22.44646
302,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,258,2,32.168644,15.613623,27.523685
303,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,258,1,-32.656284,16.745415,32.59208
304,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,259,1,41.434593,26.717068,32.004124
305,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,260,1,43.574764,2.537992,20.171825
306,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,261,1,42.353336,20.582222,19.162462
307,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,262,1,43.084663,24.586159,19.355583
308,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,263,1,39.921677,25.486467,19.076412
309,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,264,1,28.797472,24.429564,3.4639616
310,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,265,1,30.830702,30.110435,23.659065
311,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,266,1,29.340662,28.560165,26.735418
312,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,266,2,-36.83428,32.494007,28.439133
313,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,267,2,43.675438,12.084272,10.589894
314,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,268,2,28.311329,10.293285,-11.495274
315,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,269,2,22.588383,8.340552,19.171883
316,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,270,2,18.633005,5.9946666,16.80545
317,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,270,1,-14.139127,2.0487397,20.349312
318,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,270,0,-25.087473,10.522864,27.854078
319,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,271,0,43.541843,21.83149,15.125153
320,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,272,0,30.485893,-12.143051,2.4072943
321,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,273,0,32.220154,25.836264,6.0757184
322,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,274,0,33.51996,26.654427,11.163481
323,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,274,1,-24.689104,30.518497,11.9236355
324,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,275,1,42.40338,28.298946,28.417675
325,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,276,1,35.84405,21.360188,17.364311
326,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,276,0,24.34088,22.083506,29.492233
327,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,277,0,33.27888,27.155617,13.300534
328,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,278,0,28.349995,26.54909,10.999443
329,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,278,1,-3.394375,33.794968,3.7003598
330,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,279,1,40.159035,22.071516,28.884418
331,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,280,1,27.419607,5.6906424,7.8937507
332,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,281,1,34.993877,20.489338,29.205437
333,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,282,1,32.3862,12.630935,30.776394
334,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,282,0,25.586866,21.977057,26.166044
335,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,283,0,39.236412,16.087362,12.64803
336,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,284,0,36.447327,-9.446166,11.762709
337,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,285,0,39.739983,20.77864,12.753518
338,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,286,0,36.696907,11.833248,19.7359
339,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,287,0,37.46164,22.822372,20.500023
340,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,288,0,39.989075,-23.33869,13.99021
341,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,289,0,37.94638,15.050641,13.236953
342,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,290,0,41.91483,15.880331,14.912626
343,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,291,0,39.397816,19.095842,19.33165
344,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,292,0,42.31063,-27.018246,20.946684
345,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,293,0,46.910767,19.869366,13.3408
346,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,294,0,38.535507,21.113558,13.901808
347,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,295,0,42.093296,26.651459,17.231844
348,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,296,0,32.95045,-3.949568,4.395075
349,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,296,1,27.951128,32.32495,10.998606
350,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,297,1,45.352116,30.651237,26.27057
351,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,298,1,43.940544,31.716198,19.176304
352,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,299,1,39.53856,29.632683,22.049372
353,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,300,1,39.345295,22.786175,-1.6850451
354,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,301,1,45.340187,17.866352,29.913658
355,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,302,1,37.88906,12.200995,36.592846
356,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,303,1,37.816032,12.162051,28.33483
357,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,304,1,30.622232,-2.550979,30.164602
358,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,305,1,29.140177,25.182232,25.602398
359,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,306,1,30.452305,27.093475,23.762196
360,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,2,306,0,-34.078518,29.875385,31.314243
361,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,307,0,39.373497,15.526752,6.3600163
362,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,308,0,30.498583,-3.3765838,-0.08917849
363,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,309,0,29.373384,25.712715,6.0327063
364,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,310,0,29.062468,26.507942,1.7489303
365,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,310,1,-3.4493935,23.008842,6.724642
366,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,311,1,38.890297,20.471916,12.93223
367,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,312,1,43.665714,3.4581764,-10.449594
368,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,313,1,39.004246,32.01933,20.344694
369,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,314,1,44.06201,25.203156,22.514587
370,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,315,1,41.922802,33.157497,14.366492
371,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,316,1,43.25901,35.4395,-2.7700958
372,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,317,1,43.49387,28.977064,23.309006
373,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,318,1,41.448875,35.450497,25.61763
374,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,319,1,41.295517,38.13971,19.510614
375,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,320,1,30.247583,16.140146,-13.986123
376,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,321,1,34.73085,34.665672,5.3322225
377,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,322,1,35.256935,32.05081,10.905326
378,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,1,322,2,14.717619,29.30656,12.847924
379,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,323,2,42.28015,9.058405,23.805664
380,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,324,2,38.95387,15.827475,-4.248661
381,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,325,2,38.96517,13.61321,28.649616
382,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,326,2,38.912544,18.390259,29.097715
383,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,327,2,43.04739,18.88699,28.510208
384,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,328,2,45.966316,11.521555,18.001099
385,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,329,2,45.93952,12.644046,20.635696
386,exp0-nov2023_comp_plain-seed_0-mode_camera-vision,0,330,2,42.991753,17.033438,17.100271
